,close
2016-04-08,6168.7419
2016-04-11,6304.3004
2016-04-12,6252.7729
2016-04-13,6344.2255
2016-04-14,6401.8545
2016-04-15,6384.3496
2016-04-18,6281.2024
2016-04-19,6308.229
2016-04-20,6022.2126
2016-04-21,5970.682
2016-04-22,6011.3201
2016-04-25,5978.0772
2016-04-26,6046.7734
2016-04-27,6016.699000000001
2016-04-28,5990.3285
2016-04-29,5985.594
2016-05-03,6167.4537
2016-05-04,6169.7826
2016-05-05,6203.8166
2016-05-06,5961.489000000001
2016-05-09,5743.6473
2016-05-10,5738.8961
2016-05-11,5723.4104
2016-05-12,5726.4555
2016-05-13,5714.3107
2016-05-16,5812.5423
2016-05-17,5790.3416
2016-05-18,5631.1927
2016-05-19,5666.7331
2016-05-20,5732.9018
2016-05-23,5809.4761
2016-05-24,5743.1782
2016-05-25,5715.1834
2016-05-26,5744.3876
2016-05-27,5739.5897
2016-05-30,5711.3152
2016-05-31,5947.3224
2016-06-01,5973.7799
2016-06-02,6013.8942
2016-06-03,6032.603
2016-06-06,6051.8595
2016-06-07,6045.3571
2016-06-08,6023.8776
2016-06-13,5746.4438
2016-06-14,5762.7612
2016-06-15,5952.846
2016-06-16,5930.5454
2016-06-17,5964.2724
2016-06-20,5985.5691
2016-06-21,5916.8032
2016-06-22,6008.8857
2016-06-23,5978.1737
2016-06-24,5903.6202
2016-06-27,6044.2191
2016-06-28,6107.5105
2016-06-29,6120.2021
2016-06-30,6123.4939
2016-07-01,6111.5385
2016-07-04,6231.8811
2016-07-05,6269.5046
2016-07-06,6297.3969
2016-07-07,6319.7926
2016-07-08,6299.8533
2016-07-11,6312.4988
2016-07-12,6395.1448
2016-07-13,6446.5634
2016-07-14,6455.5827
2016-07-15,6441.0159
2016-07-18,6412.0731
2016-07-19,6431.9383
2016-07-20,6417.9223
2016-07-21,6442.7093
2016-07-22,6390.9254
2016-07-25,6408.7831
2016-07-26,6494.4743
2016-07-27,6229.2885
2016-07-28,6243.2883
2016-07-29,6202.8923
2016-08-01,6109.2782
2016-08-02,6168.5088
2016-08-03,6198.3885
2016-08-04,6238.2309
2016-08-05,6203.2872
2016-08-08,6290.7562
2016-08-09,6341.5497
2016-08-10,6318.2681
2016-08-11,6226.3129
2016-08-12,6299.0915
2016-08-15,6442.5272
2016-08-16,6468.8946
2016-08-17,6488.3648
2016-08-18,6490.408
2016-08-19,6499.5548
2016-08-22,6420.3544
2016-08-23,6428.6978
2016-08-24,6435.0586
2016-08-25,6382.5704
2016-08-26,6410.7335
2016-08-29,6427.5291
2016-08-30,6425.7543
2016-08-31,6434.2103
2016-09-01,6381.4755
2016-09-02,6356.9538
2016-09-05,6391.7923
2016-09-06,6492.9722
2016-09-07,6494.3159
2016-09-08,6517.9835
2016-09-09,6471.053000000001
2016-09-12,6291.6364
2016-09-13,6320.0315
2016-09-14,6278.158
2016-09-19,6344.181
2016-09-20,6342.0328
2016-09-21,6343.7541
2016-09-22,6385.6353
2016-09-23,6370.5834
2016-09-26,6241.5157
2016-09-27,6286.9093
2016-09-28,6281.2838
2016-09-29,6298.7911
2016-09-30,6328.0856
2016-10-10,6447.6934
2016-10-11,6486.4254
2016-10-12,6482.7379
2016-10-13,6484.831
2016-10-14,6469.4915
2016-10-17,6413.1487
2016-10-18,6509.2821
2016-10-19,6495.2574
2016-10-20,6498.2375
2016-10-21,6475.2807
2016-10-24,6539.4661
2016-10-25,6563.3539
2016-10-26,6530.3898
2016-10-27,6517.3594
2016-10-28,6455.8349
2016-10-31,6452.2058
2016-11-01,6507.95
2016-11-02,6455.1295
2016-11-03,6483.7322
2016-11-04,6462.5928
2016-11-07,6468.8171
2016-11-08,6503.1781
2016-11-09,6453.5718
2016-11-10,6536.9651
2016-11-11,6583.8864
2016-11-14,6615.0071
2016-11-15,6640.4616
2016-11-16,6644.1878
2016-11-17,6636.469
2016-11-18,6602.3265
2016-11-21,6611.5399
2016-11-22,6661.246
2016-11-23,6631.1733
2016-11-24,6623.0489
2016-11-25,6652.8177
2016-11-28,6670.8035
2016-11-29,6620.7949
2016-11-30,6585.5776
2016-12-01,6624.4657
2016-12-02,6520.9745
2016-12-05,6486.0173
2016-12-06,6490.8897
2016-12-07,6558.0247
2016-12-08,6527.4338
2016-12-09,6513.9155
2016-12-12,6249.0784
2016-12-13,6278.1793
2016-12-14,6239.4989
2016-12-15,6280.3981
2016-12-16,6318.5239
2016-12-19,6320.7324
2016-12-20,6300.6383
2016-12-21,6347.6058
2016-12-22,6341.7879
2016-12-23,6281.9966
2016-12-26,6294.7546
2016-12-27,6288.8594
2016-12-28,6270.2395
2016-12-29,6252.6076
2016-12-30,6263.6256
2017-01-03,6320.7626
2017-01-04,6394.6694
2017-01-05,6399.2841
2017-01-06,6371.6168
2017-01-09,6415.4176
2017-01-10,6393.9283
2017-01-11,6331.9638
2017-01-12,6272.851
2017-01-13,6194.6575
2017-01-16,6031.2414
2017-01-17,6082.0657
2017-01-18,6068.593000000003
2017-01-19,6043.675
2017-01-20,6121.9983
2017-01-23,6172.1671
2017-01-24,6165.2642
2017-01-25,6179.5681
2017-01-26,6223.7061
2017-02-03,6207.0921
2017-02-06,6259.2471
2017-02-07,6255.927
2017-02-08,6291.5977
2017-02-09,6331.1771
2017-02-10,6337.1081
2017-02-13,6369.6526
2017-02-14,6374.8852
2017-02-15,6311.6959
2017-02-16,6359.3361
2017-02-17,6307.1627
2017-02-20,6385.0625
2017-02-21,6434.4383
2017-02-22,6474.225
2017-02-23,6473.993
2017-02-24,6476.1655
2017-02-27,6424.2549
2017-02-28,6450.9701
2017-03-01,6467.6385
2017-03-02,6434.6262
2017-03-03,6452.839
2017-03-06,6517.3235
2017-03-07,6523.1868
2017-03-08,6497.0878
2017-03-09,6439.3822
2017-03-10,6447.9165
2017-03-13,6507.8964
2017-03-14,6493.4846
2017-03-15,6486.0616
2017-03-16,6543.3407
2017-03-17,6483.2463
2017-03-20,6498.3416
2017-03-21,6515.9458
2017-03-22,6499.7928
2017-03-23,6512.1874
2017-03-24,6546.615
2017-03-27,6516.0326
2017-03-28,6498.6902
2017-03-29,6480.543000000002
2017-03-30,6375.7437
2017-03-31,6401.6479
2017-04-05,6539.9665
2017-04-06,6559.6526
2017-04-07,6578.726
2017-04-10,6566.5441
2017-04-11,6629.1661
2017-04-12,6576.4761
2017-04-13,6615.7042
2017-04-14,6528.1624
2017-04-17,6456.598000000001
2017-04-18,6418.2114
2017-04-19,6350.6465
2017-04-20,6347.7732
2017-04-21,6300.7128
2017-04-24,6138.5049
2017-04-25,6160.4612
2017-04-26,6176.3981
2017-04-27,6192.3044
2017-04-28,6211.8624
2017-05-02,6216.115
2017-05-03,6197.4779
2017-05-04,6176.3053
2017-05-05,6089.6828
2017-05-08,5975.5395
2017-05-09,6012.0016
2017-05-10,5885.8409999999985
2017-05-11,5872.6391
2017-05-12,5863.7832
2017-05-15,5893.5075
2017-05-16,6014.7344
2017-05-17,6027.6504
2017-05-18,5976.2998
2017-05-19,5974.9772
2017-05-22,5888.8127
2017-05-23,5764.8759
2017-05-24,5799.2499
2017-05-25,5850.8006
2017-05-26,5836.9338
2017-05-31,5824.1042
2017-06-01,5709.9994
2017-06-02,5772.5174
2017-06-05,5815.8022
2017-06-06,5841.5232
2017-06-07,5955.0153
2017-06-08,5958.977
2017-06-09,5969.2741
2017-06-12,5902.8551
2017-06-13,5980.0566
2017-06-14,5966.4314
2017-06-15,6021.1651
2017-06-16,6012.9996
2017-06-19,6057.4115
2017-06-20,6066.9046
2017-06-21,6078.1925
2017-06-22,5992.3352
2017-06-23,6010.3137
2017-06-26,6111.6406
2017-06-27,6113.1658
2017-06-28,6086.2112
2017-06-29,6116.9932
2017-06-30,6138.1556
2017-07-03,6177.3953
2017-07-04,6146.8527
2017-07-05,6193.9641
2017-07-06,6201.6535
2017-07-07,6226.0108
2017-07-10,6206.5568
2017-07-11,6128.9942
2017-07-12,6132.9922
2017-07-13,6149.9337
2017-07-14,6128.7397
2017-07-17,5876.4592
2017-07-18,5938.4342
2017-07-19,6059.3582
2017-07-20,6099.2835
2017-07-21,6126.1083
2017-07-24,6167.1282
2017-07-25,6153.5984
2017-07-26,6146.7028
2017-07-27,6184.0207
2017-07-28,6215.4633
2017-07-31,6298.0004
2017-08-01,6286.5362
2017-08-02,6251.8627
2017-08-03,6261.9676
2017-08-04,6225.1151
2017-08-07,6303.4209
2017-08-08,6303.7159999999985
2017-08-09,6340.022
2017-08-10,6289.2174
2017-08-11,6161.1903
2017-08-14,6292.6418
2017-08-15,6314.7608
2017-08-16,6318.7986
2017-08-17,6366.034000000002
2017-08-18,6347.7557
2017-08-21,6403.7803
2017-08-22,6375.9814
2017-08-23,6322.7819
2017-08-24,6278.59
2017-08-25,6346.5305
2017-08-28,6424.5841
2017-08-29,6408.1567
2017-08-30,6453.4636
2017-08-31,6470.4259
2017-09-01,6526.5046
2017-09-04,6564.6804
2017-09-05,6571.8591
2017-09-06,6607.1176
2017-09-07,6558.5963
2017-09-08,6574.1826
2017-09-11,6649.6276
2017-09-12,6644.0118
2017-09-13,6684.3798
2017-09-14,6672.1849
2017-09-15,6622.0438
2017-09-18,6669.4548
2017-09-19,6636.0201
2017-09-20,6692.4724
2017-09-21,6612.0456
2017-09-22,6572.0096
2017-09-25,6489.8441
2017-09-26,6520.7175
2017-09-27,6583.1401
2017-09-28,6567.7915
2017-09-29,6603.2587
2017-10-09,6678.371
2017-10-10,6705.4812
2017-10-11,6666.4696
2017-10-12,6659.0957
2017-10-13,6709.8164
2017-10-16,6619.2056
2017-10-17,6612.9428
2017-10-18,6563.4369
2017-10-19,6501.3999
2017-10-20,6571.424
2017-10-23,6612.7637
2017-10-24,6603.0042
2017-10-25,6647.892
2017-10-26,6671.9288
2017-10-27,6630.8067
2017-10-30,6511.7616
2017-10-31,6560.2054
2017-11-01,6552.9545
2017-11-02,6484.9258
2017-11-03,6426.9799
2017-11-06,6511.0958
2017-11-07,6551.9363
2017-11-08,6561.6897
2017-11-09,6611.3517
2017-11-10,6641.2164
2017-11-13,6671.2054
2017-11-14,6614.5136
2017-11-15,6537.6563
2017-11-16,6558.3085
2017-11-17,6361.9415
2017-11-20,6433.1702
2017-11-21,6456.352
2017-11-22,6439.4419
2017-11-23,6274.5116
2017-11-24,6278.0287
2017-11-27,6194.5522
2017-11-28,6299.3122
2017-11-29,6318.3684
2017-11-30,6263.4209999999985
2017-12-01,6316.4072
2017-12-04,6279.6206
2017-12-05,6132.9119999999975
2017-12-06,6172.8031
2017-12-07,6135.4702
2017-12-08,6203.1433
2017-12-11,6286.1656
2017-12-12,6233.2115
2017-12-13,6277.441
2017-12-14,6284.0807
2017-12-15,6235.7608
2017-12-18,6199.9889
2017-12-19,6251.2416
2017-12-20,6199.3628
2017-12-21,6238.4987
2017-12-22,6242.8847
2017-12-25,6185.5907
2017-12-26,6220.1473
2017-12-27,6173.1528
2017-12-28,6204.2702
2017-12-29,6250.8207
2018-01-02,6332.2269
2018-01-03,6388.2533
2018-01-04,6417.535
2018-01-05,6417.2537
2018-01-08,6446.1818
2018-01-09,6445.7462
2018-01-10,6405.9395
2018-01-11,6425.9401
2018-01-12,6399.3737
2018-01-15,6253.3759
2018-01-16,6301.1327
2018-01-17,6267.4599
2018-01-18,6286.8007
2018-01-19,6272.38
2018-01-22,6347.6383
2018-01-23,6354.9978
2018-01-24,6394.2999
2018-01-25,6382.7165
2018-01-26,6383.6312
2018-01-29,6309.8836
2018-01-30,6313.441999999999
2018-01-31,6189.3413
2018-02-01,5984.7428
2018-02-02,6004.8494
2018-02-05,5998.2236
2018-02-06,5704.2641
2018-02-07,5711.3322
2018-02-08,5766.4797
2018-02-09,5554.8974
2018-02-12,5699.0979
2018-02-13,5736.9505
2018-02-14,5754.8344
2018-02-22,5875.7272
2018-02-23,5897.6765
2018-02-26,6029.6795
2018-02-27,6010.5573
2018-02-28,6023.677
2018-03-01,6090.2247
2018-03-02,6056.3354
2018-03-05,6064.0983
2018-03-06,6145.5768
2018-03-07,6086.4874
2018-03-08,6131.5142
2018-03-09,6206.9754
2018-03-12,6295.7776
2018-03-13,6254.1457
2018-03-14,6189.316999999999
2018-03-15,6180.1108
2018-03-16,6146.3058
2018-03-19,6153.8339
2018-03-20,6173.6984
2018-03-21,6129.2042
2018-03-22,6101.2276
2018-03-23,5787.1523
2018-03-26,5902.9588
2018-03-27,6034.775
2018-03-28,5973.3414
2018-03-29,6034.8572
2018-03-30,6114.7382
2018-04-02,6121.9642
2018-04-03,6059.7089
2018-04-04,6017.6863
2018-04-09,6025.6493
2018-04-10,6063.7423
2018-04-11,6086.6126
2018-04-12,6051.3346
2018-04-13,6027.1867
2018-04-16,6012.4053
2018-04-17,5890.8571
2018-04-18,5970.6577
2018-04-19,6004.7334
2018-04-20,5880.8359
2018-04-23,5823.9205
2018-04-24,5957.1927
2018-04-25,5959.422
2018-04-26,5847.9766
2018-04-27,5860.9836
2018-05-02,5855.3233
2018-05-03,5910.6058
2018-05-04,5909.2944
2018-05-07,6019.1409
2018-05-08,6041.8143
2018-05-09,6029.2329
2018-05-10,6040.5716
2018-05-11,5991.3424
2018-05-14,5967.5541
2018-05-15,6020.5697
2018-05-16,6004.0696
2018-05-17,5973.7785
2018-05-18,5995.1497
2018-05-21,6072.1991
2018-05-22,6092.9069
2018-05-23,6013.8472
2018-05-24,5992.6209
2018-05-25,5917.7978
2018-05-28,5891.2627
2018-05-29,5835.4456
2018-05-30,5682.5881
2018-05-31,5754.4746
2018-06-01,5685.1155
2018-06-04,5683.1486
2018-06-05,5779.0778
2018-06-06,5774.2575
2018-06-07,5738.0176
2018-06-08,5669.3031
2018-06-11,5632.3566
2018-06-12,5693.3461
2018-06-13,5607.0173
2018-06-14,5586.9314
2018-06-15,5483.9446
2018-06-19,5141.7095
2018-06-20,5198.3935
2018-06-21,5089.2522
2018-06-22,5160.1228
2018-06-25,5125.0333
2018-06-26,5160.2829
2018-06-27,5109.4975
2018-06-28,5055.1093
2018-06-29,5217.7643
2018-07-02,5138.7826
2018-07-03,5197.1313
2018-07-04,5121.3436
2018-07-05,4982.7627
2018-07-06,4996.6299
2018-07-09,5107.5507
2018-07-10,5136.5326
2018-07-11,5036.1565
2018-07-12,5172.5032
2018-07-13,5204.1855
2018-07-16,5195.2002
2018-07-17,5196.1969
2018-07-18,5156.6363
2018-07-19,5111.3271
2018-07-20,5175.2516
2018-07-23,5214.0038
2018-07-24,5304.641
2018-07-25,5308.6569
2018-07-26,5273.4789
2018-07-27,5249.2904
2018-07-30,5185.151
2018-07-31,5188.7166
2018-08-01,5105.3741
2018-08-02,4996.012
2018-08-03,4929.75
2018-08-06,4825.2508
2018-08-07,4956.8718
2018-08-08,4880.5694
2018-08-09,5004.7733
2018-08-10,5030.5148
2018-08-13,5055.2753
2018-08-14,5037.8831
2018-08-15,4932.8063
2018-08-16,4888.3712
2018-08-17,4803.0285
2018-08-20,4832.6512
2018-08-21,4891.9801
2018-08-22,4837.0183
2018-08-23,4863.6651
2018-08-24,4852.2887
2018-08-27,4960.0655
2018-08-28,4974.2072
2018-08-29,4941.9607
2018-08-30,4867.1214
2018-08-31,4814.8237
2018-09-03,4838.873
2018-09-04,4890.2806
2018-09-05,4815.0343
2018-09-06,4793.3454
2018-09-07,4791.7779
2018-09-10,4704.8782
2018-09-11,4702.9032
2018-09-12,4693.9743
2018-09-13,4721.2121
2018-09-14,4670.0799
2018-09-17,4602.3901
2018-09-18,4683.5056
2018-09-19,4736.8934
2018-09-20,4733.4806
2018-09-21,4805.2151
2018-09-25,4792.5507
2018-09-26,4815.6306
2018-09-27,4755.3803
2018-09-28,4800.7287
2018-10-08,4646.4929
2018-10-09,4634.8939
2018-10-10,4629.8877
2018-10-11,4307.4208
2018-10-12,4278.0353
2018-10-15,4199.1532
2018-10-16,4099.6831
2018-10-17,4133.3832
2018-10-18,4018.4614
2018-10-19,4127.9854
2018-10-22,4333.1445
2018-10-23,4253.5561
2018-10-24,4245.4884
2018-10-25,4234.4208
2018-10-26,4233.9585
2018-10-29,4162.5255
2018-10-30,4204.5424
2018-10-31,4272.5518
2018-11-01,4298.9837
2018-11-02,4437.9456
2018-11-05,4440.8274
2018-11-06,4438.0965
2018-11-07,4415.136
2018-11-08,4382.3286
2018-11-09,4368.6143
2018-11-12,4481.6881
2018-11-13,4563.5351
2018-11-14,4545.5089
2018-11-15,4619.8141
2018-11-16,4659.0965
2018-11-19,4670.737
2018-11-20,4537.4493
2018-11-21,4554.6747
2018-11-22,4551.3264
2018-11-23,4374.7644
2018-11-26,4367.4619
2018-11-27,4387.6515
2018-11-28,4441.8569
2018-11-29,4345.703
2018-11-30,4376.6511
2018-12-03,4515.1735
2018-12-04,4536.2104
2018-12-05,4502.7021
2018-12-06,4411.0884
2018-12-07,4410.9593
2018-12-10,4359.3122
2018-12-11,4395.5702
2018-12-12,4393.324000000001
2018-12-13,4443.1572
2018-12-14,4337.1025
2018-12-17,4330.6465
2018-12-18,4307.2675
2018-12-19,4247.8991
2018-12-20,4259.7614
2018-12-21,4231.144
2018-12-24,4274.7218
2018-12-25,4225.5124
2018-12-26,4208.4053
2018-12-27,4161.2702
2018-12-28,4168.0363
2019-01-02,4131.9567
2019-01-03,4112.807
2019-01-04,4210.8786
2019-01-07,4288.3234
2019-01-08,4277.2967
2019-01-09,4288.7717
2019-01-10,4281.8606
2019-01-11,4314.8757
2019-01-14,4286.5474
2019-01-15,4347.3555
2019-01-16,4336.8779
2019-01-17,4303.7308
2019-01-18,4347.8112
2019-01-21,4373.6333
2019-01-22,4308.2518
2019-01-23,4315.6846
2019-01-24,4338.17
2019-01-25,4318.4417
2019-01-28,4307.2196
2019-01-29,4254.2875
2019-01-30,4211.6235
2019-01-31,4176.4739
2019-02-01,4294.2696
2019-02-11,4402.8668
2019-02-12,4439.485
2019-02-13,4512.4088
2019-02-14,4532.1699
2019-02-15,4502.7348
2019-02-18,4660.999
2019-02-19,4667.2836
2019-02-20,4667.6243
2019-02-21,4659.1431
2019-02-22,4777.2977
2019-02-25,5044.3466
2019-02-26,5038.5435
2019-02-27,5017.8842
2019-02-28,5025.2913
2019-03-01,5067.225
2019-03-04,5158.2467
2019-03-05,5295.2878
2019-03-06,5390.0294
2019-03-07,5458.6153
2019-03-08,5245.6999
2019-03-11,5456.3809999999985
2019-03-12,5551.0029
2019-03-13,5424.8642
2019-03-14,5298.5024
2019-03-15,5359.0087
